(42, 33), 501.823963093	
(42, 44), 494.683149065	
(43, 10), 501.421644536	
(43, 21), 498.486391189	
(43, 3), 521.065682835	
(43, 32), 512.899830186	
(43, 43), 516.280388145	
(44, 20), 500.420264388	
(44, 31), 499.520165267	
(44, 4), 499.1023043	
(44, 42), 477.902017455	
(45, 30), 509.260366185	
(45, 41), 506.49359837	
(45, 5), 517.327226396	
(46, 40), 496.022537584	
(46, 6), 506.241448315	
(47, 7), 502.408699469	
(48, 8), 506.117827956	
(49, 9), 497.425309964	
(0, 5), 516.424430699	
(1, 6), 526.58750508	
(10, 2), 496.009411174	
(10, 20), 488.704443137	
(10, 31), 507.325183435	
(10, 42), 475.614974405	
(11, 3), 523.449213379	
(11, 30), 508.54013081	
(11, 41), 513.13564497	
(12, 4), 497.737318879	
(12, 40), 506.989391024	
(13, 5), 526.664418773	
(14, 6), 525.768156764	
(15, 7), 525.528021862	
(16, 8), 502.186756243	
(17, 9), 502.812252093	
(2, 7), 524.272941894	
(20, 1), 500.876758775	
(20, 10), 491.199911132	
(20, 21), 490.150097272	
(20, 32), 502.694522271	
(20, 43), 519.281688452	
(21, 2), 494.599732444	
(21, 20), 503.625771135	
(21, 31), 506.951341705	
(21, 42), 477.649510977	
(22, 3), 517.454590239	
(22, 30), 501.681928358	
(22, 41), 497.427481201	
(23, 4), 504.130745642	
(23, 40), 502.988954034	
(24, 5), 503.244458423	
(25, 6), 512.369583743	
(26, 7), 510.048833698	
(27, 8), 494.169826486	
(28, 9), 509.046568831	
(3, 8), 494.650752909	
(30, 0), 513.544992707	
(30, 11), 531.656544683	
(30, 22), 522.345763682	
(30, 33), 528.577179199	
(30, 44), 515.133473575	
(31, 1), 504.423147473	
(31, 10), 499.036672105	
(31, 21), 501.907108798	
(31, 32), 500.146876259	
(31, 43), 513.285066987	
(32, 2), 487.105458411	
(32, 20), 485.011650642	
(32, 31), 495.590365076	
(32, 42), 479.338914938	
(33, 3), 513.779438936	
(33, 30), 497.900980321	
(33, 41), 501.775677651	
(34, 4), 493.66732634	
(34, 40), 494.823885757	
(35, 5), 501.873008029	
(36, 6), 502.91936358	
(37, 7), 517.945520124	
(38, 8), 522.487076458	
(39, 9), 495.912477221	
(4, 9), 505.900438627	
(40, 12), 505.29248163	
(40, 23), 505.126979547	
(40, 34), 512.376574607	
(40, 45), 498.927570587	
(41, 0), 484.016101308	
(41, 11), 499.120649281	
(41, 22), 493.112219876	
(41, 33), 500.413502748	
(41, 44), 490.321043068	
(42, 1), 484.832858162	
(42, 10), 478.890432978	
(42, 21), 491.790388557	
(42, 32), 485.545914368	
(42, 43), 512.358235103	
(43, 2), 509.19715872	
(43, 20), 515.371957008	
(43, 31), 514.752128454	
(43, 42), 490.493524945	
(44, 3), 505.292646089	
(44, 30), 495.759666686	
(44, 41), 488.899914069	
(45, 4), 505.681632053	
(45, 40), 516.58730633	
(46, 5), 510.703233397	
(47, 6), 501.721571321	
(48, 7), 511.413457356	
(49, 8), 500.93505397	
(0, 4), 507.312474561	
(1, 5), 525.539618871	
(10, 1), 493.301624278	
(10, 30), 501.405376083	
(10, 41), 491.825660786	
(11, 2), 516.606706494	
(11, 40), 507.315131197	
(12, 3), 516.117872272	
(13, 4), 515.286542669	
(14, 5), 519.262798324	
(15, 6), 526.374081702	
(16, 7), 504.305125991	
(17, 8), 501.547942502	
(18, 9), 494.472384166	
(2, 6), 522.715822242	
(20, 0), 492.279711213	
(20, 20), 508.041041434	
(20, 31), 514.2049179	
(20, 42), 487.786602851	
(21, 1), 489.998004051	
(21, 30), 496.691102817	
(21, 41), 494.181927289	
(22, 2), 499.230853463	
(22, 40), 499.28125308	
(23, 3), 513.732363145	
(24, 4), 490.155021556	
(25, 5), 510.182211565	
(26, 6), 510.732657602	
(27, 7), 503.739848676	
(28, 8), 514.995152021	
(29, 9), 500.927896126	
(3, 7), 503.461883793	
(30, 10), 507.307878474	
(30, 21), 512.86796333	
(30, 32), 510.421894633	
(30, 43), 526.658189605	
(31, 0), 502.438121354	
(31, 20), 506.367457491	
(31, 31), 519.156110079	
(31, 42), 489.363416584	
(32, 1), 476.788059057	
(32, 30), 484.901223526	
(32, 41), 483.831552739	
(33, 2), 504.337489495	
(33, 40), 505.158425465	
(34, 3), 502.531821738	
(35, 4), 498.861547434	
(36, 5), 507.69330208	
(37, 6), 516.932707433	
(38, 7), 524.540475415	
(39, 8), 503.957439053	
(4, 8), 510.576425778	
(40, 11), 522.901255966	
(40, 22), 511.601657884	
(40, 33), 518.224045718	
(40, 44), 508.162249582	
(41, 10), 485.429186266	
(41, 21), 483.127440105	
(41, 32), 491.55745286	
(41, 43), 497.499687481	
(42, 0), 491.569517682	
(42, 20), 498.910054434	
(42, 31), 507.416000438	
(42, 42), 479.830010186	
(43, 1), 503.392183401	
(43, 30), 509.938198866	
(43, 41), 497.994314203	
(44, 2), 493.195550828	
(44, 40), 499.15187013	
(45, 3), 516.444883471	
(46, 4), 492.027144142	
(47, 5), 500.947498102	
(48, 6), 509.110303731	
(49, 7), 505.543098206	
(5, 9), 497.105811276	
(0, 3), 529.837397515	
(1, 4), 509.20749335	
(10, 0), 485.514796183	
(10, 40), 489.653686424	
(11, 1), 508.741878731	
(12, 2), 498.048838152	
(13, 3), 526.506614697	
(14, 4), 509.749723355	
(15, 5), 516.04005235	
(16, 6), 500.196378983	
(17, 7), 503.383991266	
(18, 8), 504.053208584	
(19, 9), 497.908139275	
(2, 5), 518.452919591	
(20, 30), 505.001933645	
(20, 41), 493.472826832	
(21, 0), 490.824705226	
(21, 40), 497.669375136	
(22, 1), 491.943794991	
(23, 2), 506.437081488	
(24, 3), 502.269048067	
(25, 4), 491.01120149	
(26, 5), 507.770657096	
(27, 6), 510.325241133	
(28, 7), 521.884232334	
(29, 8), 507.4263717	
(3, 6), 502.706584323	
(30, 20), 521.92667528	
(30, 31), 522.302446055	
(30, 42), 502.202393799	
(31, 30), 511.338415855	
(31, 41), 501.96171899	
(32, 0), 479.035901195	
(32, 40), 488.465604634	
(33, 1), 493.813367859	
(34, 2), 494.580127603	
(35, 3), 500.423762324	
(36, 4), 488.646917149	
(37, 5), 514.870370869	
(38, 6), 525.277857109	
(39, 7), 503.245370616	
(4, 7), 508.351985403	
(40, 10), 495.459890095	
(40, 21), 505.46960391	
(40, 32), 502.609796036	
(40, 43), 517.665020388	
(41, 20), 496.435245733	
(41, 31), 495.404573918	
(41, 42), 474.028054625	
(42, 30), 502.99681297	
(42, 41), 488.098438709	
(43, 0), 506.030029113	
(43, 40), 511.270537588	
(44, 1), 495.306664895	
(45, 2), 509.627758512	
(46, 3), 504.200564652	
(47, 4), 495.951303544	
(48, 5), 510.427309743	
(49, 6), 506.707413071	
(5, 8), 500.826916224	
(6, 9), 500.752163957	
(0, 2), 511.30571749	
(1, 3), 526.721623732	
(11, 0), 508.938342815	
(12, 1), 502.080313867	
(13, 2), 519.146069007	
(14, 3), 521.931499174	
(15, 4), 511.223700548	
(16, 5), 501.412972224	
(17, 6), 508.551223948	
(18, 7), 505.606072018	
(19, 8), 505.472145042	
(2, 4), 501.258290372	
(20, 40), 508.523087138	
(22, 0), 493.443414236	
(23, 1), 495.181406236	
(24, 2), 492.687032414	
(25, 3), 503.743147402	
(26, 4), 494.350452355	
(27, 5), 505.024527636	
(28, 6), 516.042279458	
(29, 7), 506.772014936	
(3, 5), 508.286678532	
(30, 30), 525.295384252	
(30, 41), 522.999909398	
(31, 40), 504.021993769	
(33, 0), 504.84174617	
(34, 1), 494.347547114	
(35, 2), 499.598105648	
(36, 3), 506.950037325	
(37, 4), 508.147109267	
(38, 5), 520.095538118	
(39, 6), 501.119661859	
(4, 6), 516.062208935	
(40, 20), 508.775751501	
(40, 31), 517.945686313	
(40, 42), 491.343085331	
(41, 30), 493.991298697	
(41, 41), 486.942378097	
(42, 40), 494.526448847	
(44, 0), 496.088932911	
(45, 1), 501.588655581	
(46, 2), 498.279029227	
(47, 3), 506.358324775	
(48, 4), 492.650657865	
(49, 5), 513.942979974	
(5, 7), 501.613748196	
(6, 8), 503.189143532	
(7, 9), 496.985109151	
(0, 1), 512.95391579	
(1, 2), 516.444060166	
(12, 0), 492.818200215	
(13, 1), 508.084462536	
(14, 2), 512.116988053	
(15, 3), 525.106179283	
(16, 4), 493.374730786	
(17, 5), 503.690647159	
(18, 6), 505.509822656	
(19, 7), 514.780857247	
(2, 3), 520.983561832	
(23, 0), 500.543491931	
(24, 1), 480.538417222	
(25, 2), 498.325204627	
(26, 3), 516.428635415	
(27, 4), 494.857097321	
(28, 5), 521.131771436	
(29, 6), 515.347916596	
(3, 4), 499.648346033	
(30, 40), 521.550241858	
(34, 0), 499.21074048	
(35, 1), 493.185009207	
(36, 2), 499.399859131	
(37, 3), 517.054314539	
(38, 4), 504.473006181	
(39, 5), 502.125607712	
(4, 5), 510.956289415	
(40, 30), 509.085494691	
(40, 41), 508.784512014	
(41, 40), 494.208003304	
(45, 0), 507.35211016	
(46, 1), 497.858931921	
(47, 2), 497.345825491	
(48, 3), 511.237368805	
(49, 4), 498.401518881	
(5, 6), 501.439419902	
(6, 7), 509.750414015	
(7, 8), 507.437617892	
(8, 9), 506.809480853	
(0, 0), 506.788931179	
(1, 1), 509.772406465	
(13, 0), 515.134013881	
(14, 1), 503.627778859	
(15, 2), 504.498910029	
(16, 3), 503.396916708	
(17, 4), 494.454821245	
(18, 5), 507.831752292	
(19, 6), 511.809175727	
(2, 2), 509.096609407	
(24, 0), 493.601626005	
(25, 1), 493.151419489	
(26, 2), 505.369373162	
(27, 3), 504.541639895	
(28, 4), 509.927644115	
(29, 5), 507.700567093	
(3, 3), 502.199919396	
(35, 0), 492.072698717	
(36, 1), 493.595671815	
(37, 2), 502.973983328	
(38, 3), 515.037494336	
(39, 4), 493.119647081	
(4, 4), 496.574081399	
(40, 40), 510.72452322	
(46, 0), 498.830033508	
(47, 1), 487.317178616	
(48, 2), 495.010521666	
(49, 3), 507.821880102	
(5, 5), 506.550605227	
(6, 6), 506.154677969	
(7, 7), 503.664356708	
(8, 8), 506.122101596	
(9, 9), 490.76555884	
(1, 0), 512.623475918	
(14, 0), 508.278847604	
(15, 1), 505.291982342	
(16, 2), 499.279965867	
(17, 3), 517.475848101	
(18, 4), 493.051981485	
(19, 5), 499.521825529	
(2, 1), 503.810249085	
(25, 0), 501.362508861	
(26, 1), 503.237140927	
(27, 2), 498.083565637	
(28, 3), 513.963424745	
(29, 4), 495.431660894	
(3, 2), 488.472012446	
(36, 0), 490.751606765	
(37, 1), 496.331114812	
(38, 2), 511.007623869	
(39, 3), 499.588168817	
(4, 3), 517.467145996	
(47, 0), 494.35156447	
(48, 1), 495.333239215	
(49, 2), 495.53802183	
(5, 4), 504.824042939	
(6, 5), 511.597798446	
(7, 6), 502.832384201	
(8, 7), 513.936150948	
(9, 8), 505.183340075	
(15, 0), 500.9300336	
(16, 1), 487.136750749	
(17, 2), 499.123733094	
(18, 3), 498.049961708	
(19, 4), 491.483656617	
(2, 0), 504.852536342	
(26, 0), 501.621590591	
(27, 1), 492.609901618	
(28, 2), 502.527749008	
(29, 3), 509.574773292	
(3, 1), 486.864637323	
(37, 0), 503.353788599	
(38, 1), 507.077946465	
(39, 2), 496.73707231	
(4, 2), 510.623871649	
(48, 0), 492.344685817	
(49, 1), 487.803960731	
(5, 3), 506.571503813	
(6, 4), 501.166977882	
(7, 5), 507.193804723	
(8, 6), 516.038417136	
(9, 7), 495.790088405	
(16, 0), 495.834868763	
(17, 1), 496.056490749	
(18, 2), 490.51221428	
(19, 3), 505.901514504	
(27, 0), 490.156896426	
(28, 1), 500.295360933	
(29, 2), 491.43578476	
(3, 0), 483.950996412	
(38, 0), 512.195830819	
(39, 1), 489.444572332	
(4, 1), 501.440357858	
(49, 0), 484.371596463	
(5, 2), 495.814533915	
(6, 3), 512.025326592	
(7, 4), 500.103317529	
(8, 5), 511.09308755	
(9, 6), 498.156767441	
(17, 0), 488.333534812	
(18, 1), 494.508133606	
(19, 2), 499.294659182	
(28, 0), 504.628330191	
(29, 1), 503.553778916	
(39, 0), 492.43932471	
(4, 0), 504.506048945	
(5, 1), 484.82404254	
(6, 2), 499.302860519	
(7, 3), 508.248066402	
(8, 4), 497.991377539	
(9, 5), 498.101929197	
(18, 0), 488.736107007	
(19, 1), 495.56753604	
(29, 0), 493.178028394	
(5, 0), 491.061160875	
(6, 1), 494.390472418	
(7, 2), 499.670243821	
(8, 3), 518.443769156	
(9, 19), 492.312598365	
(9, 4), 481.584818266	
(19, 0), 497.880375231	
(6, 0), 489.739668219	
(7, 1), 493.998612123	
(8, 19), 505.18141837	
(8, 2), 504.040019051	
(9, 18), 494.679006582	
(9, 29), 492.426621299	
(9, 3), 498.85840064	
(7, 0), 494.222495524	
(7, 19), 500.60127125	
(8, 1), 500.673906976	
(8, 18), 508.10018205	
(8, 29), 502.169819747	
(9, 17), 485.409207883	
(9, 2), 492.824165788	
(9, 28), 489.092950082	
(9, 39), 486.946036615	
(19, 19), 500.571629461	
(6, 19), 496.216304171	
(7, 18), 497.391813122	
(7, 29), 498.289360261	
(8, 0), 496.932444235	
(8, 17), 499.67967032	
(8, 28), 505.087815778	
(8, 39), 505.560326864	
(9, 1), 489.261199866	
(9, 16), 491.847758174	
(9, 27), 500.750669676	
(9, 38), 497.332134134	
(9, 49), 483.693932276	
(18, 19), 495.343674325	
(19, 18), 501.671949341	
(19, 29), 506.049503926	
(29, 19), 494.419157489	
(5, 19), 494.736538715	
(6, 18), 502.024008499	
(6, 29), 497.321911901	
(7, 17), 492.0293045	
(7, 28), 497.890861274	
(7, 39), 493.037955558	
(8, 16), 501.819568565	
(8, 27), 507.314976312	
(8, 38), 508.113469031	
(8, 49), 487.147492967	
(9, 0), 488.580041497	
(9, 15), 489.723464029	
(9, 26), 486.726380234	
(9, 37), 472.464217746	
(9, 48), 481.235461567	
